year,month,snapshot_day,approach,week,projected,actual,error_pct,is_known
2024,8,15,Historical,Week 3,13717711.591459485,21950172.0,-37.50522049914012,False
2024,8,15,Historical,Week 4,19362890.81675403,32020882.0,-39.530426373783115,False
2024,9,0,Median,Week 1,,14556340.0,,False
2024,9,0,Median,Week 2,,17760469.0,,False
2024,9,0,Median,Week 3,,16662002.0,,False
2024,9,0,Median,Week 4,,32298193.0,,False
2024,9,0,GBM,Week 1,15579088.7225232,14556340.0,7.026139280363054,False
2024,9,0,GBM,Week 2,12258687.476291908,17760469.0,-30.977681522419775,False
2024,9,0,GBM,Week 3,25182025.01769889,16662002.0,51.13444961595186,False
2024,9,0,GBM,Week 4,,32298193.0,,False
2024,9,0,Distributional,Week 1,27044781.151924774,14556340.0,85.79382696422847,False
2024,9,0,Distributional,Week 2,15385422.502555426,17760469.0,-13.372656417150775,False
2024,9,0,Distributional,Week 3,14862377.718478624,16662002.0,-10.800768608246333,False
2024,9,0,Distributional,Week 4,13422279.303563505,32298193.0,-58.442630819738106,False
2024,9,0,Historical,Week 1,12610349.632407434,14556340.0,-13.368678992058209,False
2024,9,0,Historical,Week 2,14381466.153812975,17760469.0,-19.02541451009557,False
2024,9,0,Historical,Week 3,16577650.640355842,16662002.0,-0.5062498470721455,False
2024,9,0,Historical,Week 4,27204349.76878907,32298193.0,-15.771294794141976,False
2024,9,8,Median,Week 1,14556340.0,14556340.0,0.0,True
2024,9,8,Median,Week 2,,17760469.0,,False
2024,9,8,Median,Week 3,,16662002.0,,False
2024,9,8,Median,Week 4,,32298193.0,,False
2024,9,8,GBM,Week 1,14556340.0,14556340.0,0.0,True
2024,9,8,GBM,Week 2,12144468.250326414,17760469.0,-31.620790811738058,False
2024,9,8,GBM,Week 3,21130633.683427945,16662002.0,26.819296285211973,False
2024,9,8,GBM,Week 4,,32298193.0,,False
2024,9,8,Distributional,Week 1,14556340.0,14556340.0,0.0,True
2024,9,8,Distributional,Week 2,27727832.853538387,17760469.0,56.12106219457598,False
2024,9,8,Distributional,Week 3,16923379.81844127,16662002.0,1.5687059600717355,False
2024,9,8,Distributional,Week 4,19055714.924307518,32298193.0,-41.0006778883651,False
2024,9,8,Historical,Week 1,14556340.0,14556340.0,0.0,True
2024,9,8,Historical,Week 2,12932506.302046297,17760469.0,-27.183756791297025,False
2024,9,8,Historical,Week 3,14907421.0575312,16662002.0,-10.530432912376314,False
2024,9,8,Historical,Week 4,24463460.196974277,32298193.0,-24.25749577701057,False
2024,9,15,Median,Week 1,14556340.0,14556340.0,0.0,True
2024,9,15,Median,Week 2,17760469.0,17760469.0,0.0,True
2024,9,15,Median,Week 3,,16662002.0,,False
2024,9,15,Median,Week 4,,32298193.0,,False
2024,9,15,GBM,Week 1,14556340.0,14556340.0,0.0,True
2024,9,15,GBM,Week 2,17760469.0,17760469.0,0.0,True
2024,9,15,GBM,Week 3,17200679.474579632,16662002.0,3.2329696910349206,False
2024,9,15,GBM,Week 4,,32298193.0,,False
2024,9,15,Distributional,Week 1,14556340.0,14556340.0,0.0,True
2024,9,15,Distributional,Week 2,17760469.0,17760469.0,0.0,True
2024,9,15,Distributional,Week 3,28162259.13057817,16662002.0,69.0208603418615,False
2024,9,15,Distributional,Week 4,21635603.712348215,32298193.0,-33.01295923165666,False
2024,9,15,Historical,Week 1,14556340.0,14556340.0,0.0,True
2024,9,15,Historical,Week 2,17760469.0,17760469.0,0.0,True
2024,9,15,Historical,Week 3,11653550.03444798,16662002.0,-30.05912474114468,False
2024,9,15,Historical,Week 4,19123774.415504374,32298193.0,-40.789955600598546,False
2024,10,0,Median,Week 1,30970885.729919385,18279626.0,69.42844306507904,False
2024,10,0,Median,Week 2,,12600756.0,,False
2024,10,0,Median,Week 3,,36585412.0,,False
2024,10,0,Median,Week 4,,58593124.0,,False
2024,10,0,GBM,Week 1,15258457.372300124,18279626.0,-16.527518821773903,False
2024,10,0,GBM,Week 2,21242987.169838417,12600756.0,68.58502116728883,False
2024,10,0,GBM,Week 3,35742038.10103463,36585412.0,-2.3052190828556847,False
2024,10,0,GBM,Week 4,,58593124.0,,False
2024,10,0,Distributional,Week 1,37479423.695627704,18279626.0,105.0338650015471,False
2024,10,0,Distributional,Week 2,24131400.62447451,12600756.0,91.50756212146725,False
2024,10,0,Distributional,Week 3,19439909.716400072,36585412.0,-46.864313796985336,False
2024,10,0,Distributional,Week 4,18148031.94441623,58593124.0,-69.02702790788861,False
2024,10,0,Historical,Week 1,17667780.986473057,18279626.0,-3.347141859067262,False
2024,10,0,Historical,Week 2,20149210.900303546,12600756.0,59.904777937955046,False
2024,10,0,Historical,Week 3,23226183.99345335,36585412.0,-36.51517716008405,False
2024,10,0,Historical,Week 4,38114763.476436265,58593124.0,-34.95010869119,False
2024,10,8,Median,Week 1,18279626.0,18279626.0,0.0,True
2024,10,8,Median,Week 2,,12600756.0,,False
2024,10,8,Median,Week 3,,36585412.0,,False
2024,10,8,Median,Week 4,,58593124.0,,False
2024,10,8,GBM,Week 1,18279626.0,18279626.0,0.0,True
2024,10,8,GBM,Week 2,18980937.80973057,12600756.0,50.63332556975606,False
2024,10,8,GBM,Week 3,25680542.6931344,36585412.0,-29.80660517603464,False
2024,10,8,GBM,Week 4,,58593124.0,,False
2024,10,8,Distributional,Week 1,18279626.0,18279626.0,0.0,True
2024,10,8,Distributional,Week 2,43308227.85548313,12600756.0,243.69547236279416,False
2024,10,8,Distributional,Week 3,24042518.3657059,36585412.0,-34.28386602368753,False
2024,10,8,Distributional,Week 4,28986502.7712781,58593124.0,-50.529173403899584,False
2024,10,8,Historical,Week 1,18279626.0,18279626.0,0.0,True
2024,10,8,Historical,Week 2,21595717.601084445,12600756.0,71.38430107752617,False
2024,10,8,Historical,Week 3,21944478.042629357,36585412.0,-40.018502340142135,False
2024,10,8,Historical,Week 4,36011451.14687894,58593124.0,-38.5398000849401,False
2024,10,15,Median,Week 1,18279626.0,18279626.0,0.0,True
2024,10,15,Median,Week 2,12600756.0,12600756.0,0.0,True
2024,10,15,Median,Week 3,,36585412.0,,False
2024,10,15,Median,Week 4,,58593124.0,,False
2024,10,15,GBM,Week 1,18279626.0,18279626.0,0.0,True
2024,10,15,GBM,Week 2,12600756.0,12600756.0,0.0,True
2024,10,15,GBM,Week 3,34491372.20897738,36585412.0,-5.723701542632951,False
2024,10,15,GBM,Week 4,,58593124.0,,False
2024,10,15,Distributional,Week 1,18279626.0,18279626.0,0.0,True
2024,10,15,Distributional,Week 2,12600756.0,12600756.0,0.0,True
2024,10,15,Distributional,Week 3,58365030.52025077,36585412.0,59.53088220039935,False
2024,10,15,Distributional,Week 4,34963686.244755656,58593124.0,-40.328004622597604,False
2024,10,15,Historical,Week 1,18279626.0,18279626.0,0.0,True
2024,10,15,Historical,Week 2,12600756.0,12600756.0,0.0,True
2024,10,15,Historical,Week 3,28865124.184366982,36585412.0,-21.10209341262309,False
2024,10,15,Historical,Week 4,32330829.430756073,58593124.0,-44.8214615920529,False
2024,11,0,Median,Week 1,,16659399.0,,False
2024,11,0,Median,Week 2,,17647147.0,,False
2024,11,0,Median,Week 3,17722581.521677382,31223847.0,-43.24023711211055,False
2024,11,0,Median,Week 4,,49268350.0,,False
2024,11,0,GBM,Week 1,13805654.847333714,16659399.0,-17.12993459527733,False
2024,11,0,GBM,Week 2,15243557.439376341,17647147.0,-13.62027278757104,False
2024,11,0,GBM,Week 3,31890044.198156223,31223847.0,2.1336166493392783,False
2024,11,0,GBM,Week 4,,49268350.0,,False
2024,11,0,Distributional,Week 1,31967519.446195804,16659399.0,91.88879170368513,False
2024,11,0,Distributional,Week 2,20364011.367739648,17647147.0,15.395487824403842,False
2024,11,0,Distributional,Week 3,19481261.851896662,31223847.0,-37.60774624633325,False
2024,11,0,Distributional,Week 4,18310478.82760315,49268350.0,-62.83520997231864,False
2024,11,0,Historical,Week 1,16052533.083151624,16659399.0,-3.6427839734697294,False
2024,11,0,Historical,Week 2,18307102.33640326,17647147.0,3.73972822010979,False
2024,11,0,Historical,Week 3,21102768.210435282,31223847.0,-32.41457975874887,False
2024,11,0,Historical,Week 4,34630183.72994508,49268350.0,-29.711094993144528,False
2024,11,8,Median,Week 1,16659399.0,16659399.0,0.0,True
2024,11,8,Median,Week 2,,17647147.0,,False
2024,11,8,Median,Week 3,12455265.07993183,31223847.0,-60.10976776842447,False
2024,11,8,Median,Week 4,,49268350.0,,False
2024,11,8,GBM,Week 1,16659399.0,16659399.0,0.0,True
2024,11,8,GBM,Week 2,17851415.44290622,17647147.0,1.1575153927499982,False
2024,11,8,GBM,Week 3,21932426.3703409,31223847.0,-29.757449905705407,False
2024,11,8,GBM,Week 4,,49268350.0,,False
2024,11,8,Distributional,Week 1,16659399.0,16659399.0,0.0,True
2024,11,8,Distributional,Week 2,36459852.871560514,17647147.0,106.60480060352255,False
2024,11,8,Distributional,Week 3,22791544.242907245,31223847.0,-27.005970010975123,False
2024,11,8,Distributional,Week 4,27617989.512004443,49268350.0,-43.94374986780673,False
2024,11,8,Historical,Week 1,16659399.0,16659399.0,0.0,True
2024,11,8,Historical,Week 2,20281380.077040985,17647147.0,14.927246183425485,False
2024,11,8,Historical,Week 3,19552233.19225414,31223847.0,-37.38044773197184,False
2024,11,8,Historical,Week 4,32085716.007801667,49268350.0,-34.87560267838954,False
2024,11,15,Median,Week 1,16659399.0,16659399.0,0.0,True
2024,11,15,Median,Week 2,17647147.0,17647147.0,0.0,True
2024,11,15,Median,Week 3,,31223847.0,,False
2024,11,15,Median,Week 4,,49268350.0,,False
2024,11,15,GBM,Week 1,16659399.0,16659399.0,0.0,True
2024,11,15,GBM,Week 2,17647147.0,17647147.0,0.0,True
2024,11,15,GBM,Week 3,22586146.597938877,31223847.0,-27.663793004305724,False
2024,11,15,GBM,Week 4,,49268350.0,,False
2024,11,15,Distributional,Week 1,16659399.0,16659399.0,0.0,True
2024,11,15,Distributional,Week 2,17647147.0,17647147.0,0.0,True
2024,11,15,Distributional,Week 3,40783787.29369169,31223847.0,30.617432546641954,False
2024,11,15,Distributional,Week 4,29540989.395500556,49268350.0,-40.0406358331453,False
2024,11,15,Historical,Week 1,16659399.0,16659399.0,0.0,True
2024,11,15,Historical,Week 2,17647147.0,17647147.0,0.0,True
2024,11,15,Historical,Week 3,19772198.772888355,31223847.0,-36.675968297921926,False
2024,11,15,Historical,Week 4,25361721.063201405,49268350.0,-48.523299312436066,False
2024,12,0,Median,Week 1,,17736565.0,,False
2024,12,0,Median,Week 2,,16101961.0,,False
2024,12,0,Median,Week 3,,26524250.0,,False
2024,12,0,Median,Week 4,,33957594.0,,False
2024,12,0,GBM,Week 1,16039742.134353276,17736565.0,-9.566806569630161,False
2024,12,0,GBM,Week 2,13369485.388060192,16101961.0,-16.969831264277737,False
2024,12,0,GBM,Week 3,26195202.07662523,26524250.0,-1.2405550519798612,False
2024,12,0,GBM,Week 4,,33957594.0,,False
2024,12,0,Distributional,Week 1,28271832.53761621,17736565.0,59.398578798184474,False
2024,12,0,Distributional,Week 2,16840462.54176037,16101961.0,4.586407467763523,False
2024,12,0,Distributional,Week 3,14590665.273816071,26524250.0,-44.99122397875125,False
2024,12,0,Distributional,Week 4,13216301.993103202,33957594.0,-61.079981128512216,False
2024,12,0,Historical,Week 1,12991756.197349666,17736565.0,-26.751565495631958,False
2024,12,0,Historical,Week 2,14816441.056527993,16101961.0,-7.983623506925692,False
2024,12,0,Historical,Week 3,17079050.281909116,26524250.0,-35.60967687339278,False
2024,12,0,Historical,Week 4,28027159.43697906,33957594.0,-17.464236609404484,False
2024,12,8,Median,Week 1,17736565.0,17736565.0,0.0,True
2024,12,8,Median,Week 2,,16101961.0,,False
2024,12,8,Median,Week 3,,26524250.0,,False
2024,12,8,Median,Week 4,,33957594.0,,False
2024,12,8,GBM,Week 1,17736565.0,17736565.0,0.0,True
2024,12,8,GBM,Week 2,14457683.159943014,16101961.0,-10.211662045740798,False
2024,12,8,GBM,Week 3,22253684.605246887,26524250.0,-16.10060753745389,False
2024,12,8,GBM,Week 4,,33957594.0,,False
2024,12,8,Distributional,Week 1,17736565.0,17736565.0,0.0,True
2024,12,8,Distributional,Week 2,31074648.537246533,16101961.0,92.98673333792408,False
2024,12,8,Distributional,Week 3,17166180.219545025,26524250.0,-35.28118525671781,False
2024,12,8,Distributional,Week 4,20816018.256444115,33957594.0,-38.69996132104025,False
2024,12,8,Historical,Week 1,17736565.0,17736565.0,0.0,True
2024,12,8,Historical,Week 2,14020949.269138318,16101961.0,-12.923964546067912,False
2024,12,8,Historical,Week 3,16162079.4530954,26524250.0,-39.06678057590544,False
2024,12,8,Historical,Week 4,26522386.794823218,33957594.0,-21.8955654077753,False
2024,12,15,Median,Week 1,17736565.0,17736565.0,0.0,True
2024,12,15,Median,Week 2,16101961.0,16101961.0,0.0,True
2024,12,15,Median,Week 3,,26524250.0,,False
2024,12,15,Median,Week 4,,33957594.0,,False
2024,12,15,GBM,Week 1,17736565.0,17736565.0,0.0,True
2024,12,15,GBM,Week 2,16101961.0,16101961.0,0.0,True
2024,12,15,GBM,Week 3,25165961.2275093,26524250.0,-5.120931873627714,False
2024,12,15,GBM,Week 4,,33957594.0,,False
2024,12,15,Distributional,Week 1,17736565.0,17736565.0,0.0,True
2024,12,15,Distributional,Week 2,16101961.0,16101961.0,0.0,True
2024,12,15,Distributional,Week 3,36616546.9555563,26524250.0,38.049320736896625,False
2024,12,15,Distributional,Week 4,24178670.03264145,33957594.0,-28.797458286822526,False
2024,12,15,Historical,Week 1,17736565.0,17736565.0,0.0,True
2024,12,15,Historical,Week 2,16101961.0,16101961.0,0.0,True
2024,12,15,Historical,Week 3,14233604.627703432,26524250.0,-46.33739077371299,False
2024,12,15,Historical,Week 4,23357710.158282556,33957594.0,-31.21506147260446,False
2025,1,0,Median,Week 1,,10802130.0,,False
2025,1,0,Median,Week 2,,20708052.0,,False
2025,1,0,Median,Week 3,,12064998.0,,False
2025,1,0,Median,Week 4,,36270783.0,,False
2025,1,0,GBM,Week 1,12488258.796106637,10802130.0,15.609225181576564,False
2025,1,0,GBM,Week 2,10784598.69182881,20708052.0,-47.92074748591123,False
2025,1,0,GBM,Week 3,23699254.692198753,12064998.0,96.42982694401402,False
2025,1,0,GBM,Week 4,,36270783.0,,False
2025,1,0,Distributional,Week 1,24928055.795622353,10802130.0,130.76981850452043,False
2025,1,0,Distributional,Week 2,14685543.261456901,20708052.0,-29.08293227457174,False
2025,1,0,Distributional,Week 3,12342184.858654963,12064998.0,2.2974463705254062,False
2025,1,0,Distributional,Week 4,11192848.774403835,36270783.0,-69.1408680799534,False
2025,1,0,Historical,Week 1,11255540.62940421,10802130.0,4.197418744305146,False
2025,1,0,Historical,Week 2,12836374.9874666,20708052.0,-38.01263881572927,False
2025,1,0,Historical,Week 3,14796609.59146396,12064998.0,22.640796057023472,False
2025,1,0,Historical,Week 4,24281615.739838295,36270783.0,-33.05461384762966,False
2025,1,8,Median,Week 1,10802130.0,10802130.0,0.0,True
2025,1,8,Median,Week 2,,20708052.0,,False
2025,1,8,Median,Week 3,,12064998.0,,False
2025,1,8,Median,Week 4,,36270783.0,,False
2025,1,8,GBM,Week 1,10802130.0,10802130.0,0.0,True
2025,1,8,GBM,Week 2,18020168.424169835,20708052.0,-12.979895819414425,False
2025,1,8,GBM,Week 3,16845991.799903885,12064998.0,39.62697548647654,False
2025,1,8,GBM,Week 4,,36270783.0,,False
2025,1,8,Distributional,Week 1,10802130.0,10802130.0,0.0,True
2025,1,8,Distributional,Week 2,30857266.251484998,20708052.0,49.01095598699963,False
2025,1,8,Distributional,Week 3,13875774.273616252,12064998.0,15.00850869280088,False
2025,1,8,Distributional,Week 4,17149533.268460743,36270783.0,-52.71805059057936,False
2025,1,8,Historical,Week 1,10802130.0,10802130.0,0.0,True
2025,1,8,Historical,Week 2,15496551.179941475,20708052.0,-25.166543043539413,False
2025,1,8,Historical,Week 3,13633988.30594239,12064998.0,13.004480447840855,False
2025,1,8,Historical,Week 4,22373724.399495203,36270783.0,-38.314746611631726,False
2025,1,15,Median,Week 1,10802130.0,10802130.0,0.0,True
2025,1,15,Median,Week 2,20708052.0,20708052.0,0.0,True
2025,1,15,Median,Week 3,,12064998.0,,False
2025,1,15,Median,Week 4,,36270783.0,,False
2025,1,15,GBM,Week 1,10802130.0,10802130.0,0.0,True
2025,1,15,GBM,Week 2,20708052.0,20708052.0,0.0,True
2025,1,15,GBM,Week 3,12823353.29425038,12064998.0,6.285581599353603,False
2025,1,15,GBM,Week 4,,36270783.0,,False
2025,1,15,Distributional,Week 1,10802130.0,10802130.0,0.0,True
2025,1,15,Distributional,Week 2,20708052.0,20708052.0,0.0,True
2025,1,15,Distributional,Week 3,23224540.55504763,12064998.0,92.49518777415156,False
2025,1,15,Distributional,Week 4,19573798.270556748,36270783.0,-46.03425497994695,False
2025,1,15,Historical,Week 1,10802130.0,10802130.0,0.0,True
2025,1,15,Historical,Week 2,20708052.0,20708052.0,0.0,True
2025,1,15,Historical,Week 3,12289985.24698921,12064998.0,1.8647930732289324,False
2025,1,15,Historical,Week 4,15331162.66172588,36270783.0,-57.73137111011395,False
2025,2,0,Median,Week 1,,12837602.0,,False
2025,2,0,Median,Week 2,,22101029.0,,False
2025,2,0,Median,Week 3,,20142346.0,,False
2025,2,0,Median,Week 4,,23490993.0,,False
2025,2,0,GBM,Week 1,13849049.188456059,12837602.0,7.878785994892648,False
2025,2,0,GBM,Week 2,9632963.54307112,22101029.0,-56.41395908275981,False
2025,2,0,GBM,Week 3,27419358.15317361,20142346.0,36.12792746770218,False
2025,2,0,GBM,Week 4,,23490993.0,,False
2025,2,0,Distributional,Week 1,22148522.989732586,12837602.0,72.52850641212109,False
2025,2,0,Distributional,Week 2,12875273.2747351,22101029.0,-41.74355739393356,False
2025,2,0,Distributional,Week 3,14148526.801289875,20142346.0,-29.757304331432522,False
2025,2,0,Distributional,Week 4,12846581.34845993,23490993.0,-45.31273604117148,False
2025,2,0,Historical,Week 1,11060836.862351064,12837602.0,-13.840319536693352,False
2025,2,0,Historical,Week 2,12614325.185714979,22101029.0,-42.92426300279965,False
2025,2,0,Historical,Week 3,14540650.706686232,20142346.0,-27.810540506621063,False
2025,2,0,Historical,Week 4,23861580.64686971,23490993.0,1.577573357029699,False
2025,2,8,Median,Week 1,12837602.0,12837602.0,0.0,True
2025,2,8,Median,Week 2,,22101029.0,,False
2025,2,8,Median,Week 3,,20142346.0,,False
2025,2,8,Median,Week 4,,23490993.0,,False
2025,2,8,GBM,Week 1,12837602.0,12837602.0,0.0,True
2025,2,8,GBM,Week 2,14472836.139042847,22101029.0,-34.515102717421684,False
2025,2,8,GBM,Week 3,15969392.204729134,20142346.0,-20.71731761171646,False
2025,2,8,GBM,Week 4,,23490993.0,,False
2025,2,8,Distributional,Week 1,12837602.0,12837602.0,0.0,True
2025,2,8,Distributional,Week 2,25248881.853947237,22101029.0,14.243014901918084,False
2025,2,8,Distributional,Week 3,15629466.822043108,20142346.0,-22.404933258305128,False
2025,2,8,Distributional,Week 4,16630624.7088015,23490993.0,-29.204249863760545,False
2025,2,8,Historical,Week 1,12837602.0,12837602.0,0.0,True
2025,2,8,Historical,Week 2,11683562.83336258,22101029.0,-47.135661270058606,False
2025,2,8,Historical,Week 3,13467752.231560806,20142346.0,-33.13712200375862,False
2025,2,8,Historical,Week 4,22100926.738971576,23490993.0,-5.917443596481528,False
2025,2,15,Median,Week 1,12837602.0,12837602.0,0.0,True
2025,2,15,Median,Week 2,22101029.0,22101029.0,0.0,True
2025,2,15,Median,Week 3,,20142346.0,,False
2025,2,15,Median,Week 4,,23490993.0,,False
2025,2,15,GBM,Week 1,12837602.0,12837602.0,0.0,True
2025,2,15,GBM,Week 2,22101029.0,22101029.0,0.0,True
2025,2,15,GBM,Week 3,12819332.773838183,20142346.0,-36.35630738426307,False
2025,2,15,GBM,Week 4,,23490993.0,,False
2025,2,15,Distributional,Week 1,12837602.0,12837602.0,0.0,True
2025,2,15,Distributional,Week 2,22101029.0,22101029.0,0.0,True
2025,2,15,Distributional,Week 3,23559407.20345167,20142346.0,16.96456412501141,False
2025,2,15,Distributional,Week 4,12977035.820692748,23490993.0,-44.757397779256294,False
2025,2,15,Historical,Week 1,12837602.0,12837602.0,0.0,True
2025,2,15,Historical,Week 2,22101029.0,22101029.0,0.0,True
2025,2,15,Historical,Week 3,8563252.40680196,20142346.0,-57.48632057655072,False
2025,2,15,Historical,Week 4,14052516.77013655,23490993.0,-40.17912835725356,False
2025,3,0,Median,Week 1,,14467470.0,,False
2025,3,0,Median,Week 2,,17423265.0,,False
2025,3,0,Median,Week 3,,23487583.0,,False
2025,3,0,Median,Week 4,,46691174.0,,False
2025,3,0,GBM,Week 1,14193860.632501703,14467470.0,-1.89120397345422,False
2025,3,0,GBM,Week 2,13308713.653806532,17423265.0,-23.615271570474697,False
2025,3,0,GBM,Week 3,26060880.14197855,23487583.0,10.955989562563975,False
2025,3,0,GBM,Week 4,,46691174.0,,False
2025,3,0,Distributional,Week 1,26257290.64741468,14467470.0,81.49193084495549,False
2025,3,0,Distributional,Week 2,16688773.589723263,17423265.0,-4.215578482429884,False
2025,3,0,Distributional,Week 3,16362724.500447657,23487583.0,-30.334575079744656,False
2025,3,0,Distributional,Week 4,17495941.38164645,46691174.0,-62.52837553057361,False
2025,3,0,Historical,Week 1,13695404.359121341,14467470.0,-5.3365629296529296,False
2025,3,0,Historical,Week 2,15618916.207312543,17423265.0,-10.355973996191054,False
2025,3,0,Historical,Week 3,18004070.89906963,23487583.0,-23.34642990268675,False
2025,3,0,Historical,Week 4,29545141.98821683,46691174.0,-36.722212236049515,False
2025,3,8,Median,Week 1,14467470.0,14467470.0,0.0,True
2025,3,8,Median,Week 2,,17423265.0,,False
2025,3,8,Median,Week 3,,23487583.0,,False
2025,3,8,Median,Week 4,,46691174.0,,False
2025,3,8,GBM,Week 1,14467470.0,14467470.0,0.0,True
2025,3,8,GBM,Week 2,12263797.958986146,17423265.0,-29.612515455707378,False
2025,3,8,GBM,Week 3,19778109.97172294,23487583.0,-15.79333653989454,False
2025,3,8,GBM,Week 4,,46691174.0,,False
2025,3,8,Distributional,Week 1,14467470.0,14467470.0,0.0,True
2025,3,8,Distributional,Week 2,28567744.817108773,17423265.0,63.963211356245644,False
2025,3,8,Distributional,Week 3,21454718.17019458,23487583.0,-8.6550618248179,False
2025,3,8,Distributional,Week 4,32952883.313460056,46691174.0,-29.423742239893013,False
2025,3,8,Historical,Week 1,14467470.0,14467470.0,0.0,True
2025,3,8,Historical,Week 2,16844798.446110673,17423265.0,-3.320081247052873,False
2025,3,8,Historical,Week 3,19417156.829506885,23487583.0,-17.330119367723427,False
2025,3,8,Historical,Week 4,31864052.23303694,46691174.0,-31.755727039468017,False
2025,3,15,Median,Week 1,14467470.0,14467470.0,0.0,True
2025,3,15,Median,Week 2,17423265.0,17423265.0,0.0,True
2025,3,15,Median,Week 3,,23487583.0,,False
2025,3,15,Median,Week 4,,46691174.0,,False
2025,3,15,GBM,Week 1,14467470.0,14467470.0,0.0,True
2025,3,15,GBM,Week 2,17423265.0,17423265.0,0.0,True
2025,3,15,GBM,Week 3,19811862.957456507,23487583.0,-15.649630881745018,False
2025,3,15,GBM,Week 4,,46691174.0,,False
2025,3,15,Distributional,Week 1,14467470.0,14467470.0,0.0,True
2025,3,15,Distributional,Week 2,17423265.0,17423265.0,0.0,True
2025,3,15,Distributional,Week 3,36988748.1199004,23487583.0,57.482139051516704,False
2025,3,15,Distributional,Week 4,35750704.063738786,46691174.0,-23.431558898607292,False
2025,3,15,Historical,Week 1,14467470.0,14467470.0,0.0,True
2025,3,15,Historical,Week 2,17423265.0,17423265.0,0.0,True
2025,3,15,Historical,Week 3,17022662.870414924,23487583.0,-27.52484208181436,False
2025,3,15,Historical,Week 4,27934626.24888603,46691174.0,-40.1715059705159,False
2025,4,0,Median,Week 1,,16129632.0,,False
2025,4,0,Median,Week 2,,23303002.0,,False
2025,4,0,Median,Week 3,20730846.98707209,23977276.0,-13.539607305383267,False
2025,4,0,Median,Week 4,,45789618.0,,False
2025,4,0,GBM,Week 1,18175251.619137034,16129632.0,12.682370057401396,False
2025,4,0,GBM,Week 2,18911419.108565357,23303002.0,-18.84556715668927,False
2025,4,0,GBM,Week 3,34921751.947910696,23977276.0,45.6452015145953,False
2025,4,0,GBM,Week 4,,45789618.0,,False
2025,4,0,Distributional,Week 1,33529332.917418502,16129632.0,107.8741344961776,False
2025,4,0,Distributional,Week 2,22007156.333527744,23303002.0,-5.5608529170287,False
2025,4,0,Distributional,Week 3,20615396.769651096,23977276.0,-14.021105776773407,False
2025,4,0,Distributional,Week 4,18480791.7367497,45789618.0,-59.63977743437453,False
2025,4,0,Historical,Week 1,16878961.32913761,16129632.0,4.645669096093503,False
2025,4,0,Historical,Week 2,19249601.965252444,23303002.0,-17.394325566927197,False
2025,4,0,Historical,Week 3,22189196.354034837,23977276.0,-7.457392766239011,False
2025,4,0,Historical,Week 4,36413040.17072383,45789618.0,-20.477519225594254,False
2025,4,8,Median,Week 1,16129632.0,16129632.0,0.0,True
2025,4,8,Median,Week 2,,23303002.0,,False
2025,4,8,Median,Week 3,14252060.719101883,23977276.0,-40.56013402397385,False
2025,4,8,Median,Week 4,,45789618.0,,False
2025,4,8,GBM,Week 1,16129632.0,16129632.0,0.0,True
2025,4,8,GBM,Week 2,23258484.037392464,23303002.0,-0.1910396034276462,False
2025,4,8,GBM,Week 3,22911365.401686292,23977276.0,-4.44550331035814,False
2025,4,8,GBM,Week 4,,45789618.0,,False
2025,4,8,Distributional,Week 1,16129632.0,16129632.0,0.0,True
2025,4,8,Distributional,Week 2,40160780.826784134,23303002.0,72.3416615026001,False
2025,4,8,Distributional,Week 3,23967005.456751883,23977276.0,-0.04283448732089905,False
2025,4,8,Distributional,Week 4,27370159.323829576,45789618.0,-40.226277223300755,False
2025,4,8,Historical,Week 1,16129632.0,16129632.0,0.0,True
2025,4,8,Historical,Week 2,21988159.498758662,23303002.0,-5.642373893463758,False
2025,4,8,Historical,Week 3,20409784.890194714,23977276.0,-14.87863387736491,False
2025,4,8,Historical,Week 4,33492980.33262722,45789618.0,-26.854641301818198,False
2025,4,15,Median,Week 1,16129632.0,16129632.0,0.0,True
2025,4,15,Median,Week 2,23303002.0,23303002.0,0.0,True
2025,4,15,Median,Week 3,,23977276.0,,False
2025,4,15,Median,Week 4,,45789618.0,,False
2025,4,15,GBM,Week 1,16129632.0,16129632.0,0.0,True
2025,4,15,GBM,Week 2,23303002.0,23303002.0,0.0,True
2025,4,15,GBM,Week 3,24561554.21319107,23977276.0,2.4367997982384226,False
2025,4,15,GBM,Week 4,,45789618.0,,False
2025,4,15,Distributional,Week 1,16129632.0,16129632.0,0.0,True
2025,4,15,Distributional,Week 2,23303002.0,23303002.0,0.0,True
2025,4,15,Distributional,Week 3,41078741.06109999,23977276.0,71.32363601728566,False
2025,4,15,Distributional,Week 4,30164611.72515335,45789618.0,-34.1234693743168,False
2025,4,15,Historical,Week 1,16129632.0,16129632.0,0.0,True
2025,4,15,Historical,Week 2,23303002.0,23303002.0,0.0,True
2025,4,15,Historical,Week 3,21806629.38805137,23977276.0,-9.052932501376018,False
2025,4,15,Historical,Week 4,24794673.867571473,45789618.0,-45.850882906314105,False
2025,5,0,Median,Week 1,,25503160.0,,False
2025,5,0,Median,Week 2,,22541851.0,,False
2025,5,0,Median,Week 3,,27285892.0,,False
2025,5,0,Median,Week 4,,42927833.0,,False
2025,5,0,GBM,Week 1,17129301.641376592,25503160.0,-32.834591315834615,False
2025,5,0,GBM,Week 2,25085939.163826797,22541851.0,11.286065921679622,False
2025,5,0,GBM,Week 3,28737219.312191315,27285892.0,5.318965977697614,False
